,QuestionID,ReferenceAnswer,StudentAnswer,Score1,Score2,avg_score,max_score
2192,PythonQ049,Formal parameters are the parameters specified in the function header while defining the function.,formal parameters are the  identifiers used in a method to stand for the actual value that is passed into the method by a caller.,5,5,5.0,5
2193,PythonQ049,Formal parameters are the parameters specified in the function header while defining the function.,Formal parameters are the parameters specified in the function header while defining the function.,5,5,5.0,5
2194,PythonQ049,Formal parameters are the parameters specified in the function header while defining the function.,Formal parameters are the parameters written in the function header while defining the function.,5,5,5.0,5
2195,PythonQ049,Formal parameters are the parameters specified in the function header while defining the function.,Formal parameters are the parameters written in the function header.,5,5,5.0,5
2196,PythonQ049,Formal parameters are the parameters specified in the function header while defining the function.,Formal parameters are the variables defined by the function that receives values when the function was called,5,5,5.0,5
2197,PythonQ049,Formal parameters are the parameters specified in the function header while defining the function.,the parameters written in the function header while defining the function.,5,5,5.0,5
2198,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Access an value to particular variable ,0,0,0.0,0
2199,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Every keyword has specific function for.,0,0,0.0,0
2200,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",for syntax,0,0,0.0,0
2201,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","If,else,elif,break",0,0,0.0,0
2202,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","Int,for,while etc...",0,0,0.0,0
2203,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",It provides a name to the variable when you pass through it,0,0,0.0,0
2204,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Keyword arguments are kind of words which define syntax.,0,0,0.0,0
2205,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",keyword arguments are used to send keywords to functions from function call,0,0,0.0,0
2206,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",They are used if we does not want an argument to have a default value.,0,0,0.0,0
2207,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",To call functions in python,0,0,0.0,0
2208,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",to design a decision statement in a function,0,0,0.0,0
2209,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",to pass the value to a particular value,0,0,0.0,0
2210,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",To start a loop.,0,0,0.0,0
2211,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Used for names Passing into function,0,0,0.0,0
2212,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",values taken inside a function,0,0,0.0,0
2213,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",We provide a name to the variable or argument as you can pass the function,0,0,0.0,0
2214,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",We provide any identifier as we pass it to function ,0,0,0.0,0
2215,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",**args and **kwargs,1,1,1.0,1
2216,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Keyword arguments are formal arguments having the variables with values.,1,1,1.0,1
2217,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Keyword arguments are used to call functions in Python.,1,1,1.0,1
2218,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Keyword arguments are used to identify arguments by their name,1,1,1.0,1
2219,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",keyword argumnets are used to call functions,1,1,1.0,1
2220,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",the Keyword arguments used are  **  that is used some arugument name,1,1,1.0,1
2221,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","The special syntax **kwargs in function definitions in python is used to pass a keyworded, variable-length argument list. ",1,1,1.0,1
2222,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",To pass  a value to a  particular variable,1,1,1.0,1
2223,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",To pass a value to a particular variable,1,1,1.0,1
2224,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",it is an argument is where you provide a name to variable as you pass it into function ,2,2,2.0,2
2225,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",a keyword argument is where you provide a name to the variable and pass it into the  function.,3,3,3.0,3
2226,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",A keyword argument is where you provide a name to the variable as you pass it into the function.,3,3,3.0,3
2227,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",if the actual arguments are assigned to formal in function call then they are called keyword arguments,3,3,3.0,3
2228,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",key value pairs at function call,3,3,3.0,3
2229,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",We have to give name to the variable and pass into the function. ,3,3,3.0,3
2230,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.", A keyword argument is where you provide a name to the variable as you pass it into the function.,4,4,4.0,4
2231,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",A keyword argument is where you provide a name to the variable as you pass into the function,4,4,4.0,4
2232,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",actual arguments written as key value pairs. key is the formal parameter name and value is the actual value to send.,4,4,4.0,4
2233,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",argument is where you provide a name to the variable as you pass it into the function,4,4,4.0,4
2234,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Keyboard argument is where you provide a name to the variable as you pass in to the function ,4,4,4.0,4
2235,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",keyword argument is where you provide a name to the variable as you pass it into the function,4,4,4.0,4
2236,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","Keyword arguments  when passed into a function, are identifiable by specific parameter names",4,4,4.0,4
2237,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","Keyword arguments  when passed into a function, are identifiable by specific parameter names.",4,4,4.0,4
2238,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","Keyword arguments  when passed into a function, are identifiable by specific parameter names. 
",4,4,4.0,4
2239,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","Keyword Arguments are those which are used in a function call, referred based on names.",4,4,4.0,4
2240,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",The use of the keyword arguments is to make the function call clearer to new readers of the code.,4,4,4.0,4
2241,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Those are values passed into a function and identified and identified by specific parameter names. ,4,4,4.0,4
2242,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Those are values passed into a function and identified by specific parameter names. ,4,4,4.0,4
2243,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Values that when passed in to a function are identifiable by specific parameter names,4,4,4.0,4
2244,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",where you provide a name to the variable as you pass it into the function,4,4,4.0,4
2245,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Arguments which are referred based on name are called as keyword arguments. K eyword arguments are used in function calls to make them more obvious than using positional arguments as python will know the names of arguments irrespective of the positions they are placed in. ,5,5,5.0,5
2246,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",Keyword arguments are the actual arguments that are identifiable by the specific parameter names when passed into a function. ,5,5,5.0,5
2247,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","Keyword arguments are the actual arguments that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",5,5,5.0,5
2248,PythonQ050,"Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.","Keyword arguments are the values that are identifiable by the specific parameter names when passed into a function. A keyword argument is generally written as the parameter name, assignment operator and a value.",5,5,5.0,5
2249,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",A person who thinks follows a rule ,0,0,0.0,0
2250,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",A thing that not exclude from a general statement ,0,0,0.0,0
2251,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",causing error in a block,0,0,0.0,0
2252,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is a statement in python,0,0,0.0,0
2253,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is that the condition we hesitate.,0,0,0.0,0
2254,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception os an undesired change or complexity occurred in a code.,1,0,0.5,1
2255,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.","It represents an error by giving like instructions , errors etc..",0,0,0.0,0
2256,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",it will handle with the errors,0,0,0.0,0
2257,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",We will write code handler in expect block,0,0,0.0,0
2258,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An error occures in python is called exception,1,1,1.0,1
2259,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Error,1,1,1.0,1
2260,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",error in abnormal mode,1,1,1.0,1
2261,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is abnormal condition of the program,1,1,1.0,1
2262,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is caused due to runtime error.,1,1,1.0,1
2263,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",exception is special case in python we write code handler in it,1,1,1.0,1
2264,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is useful for checking whether the program consists of any errors or not,1,1,1.0,1
2265,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",It is generally known as error,1,1,1.0,1
2266,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",It represents the error,1,1,1.0,1
2267,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",It represents the error,1,1,1.0,1
2268,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",we can use exception handling if any error occurs in the program,1,1,1.0,1
2269,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Anomalies that occur at runtime are known as exceptions.,2,2,2.0,2
2270,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Anomalies that occur during run time is called an exception. ,2,2,2.0,2
2271,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is a special case in python we write code handler in it,2,2,2.0,2
2272,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",exception is special case in python we write code handler in it.,2,2,2.0,2
2273,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",it is a python object that represents an error,2,2,2.0,2
2274,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Python object that represents an error,2,2,2.0,2
2275,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An error that causes the program to stop at runtime.,3,3,3.0,3
2276,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception is an event which occurs during execution of program,3,3,3.0,3
2277,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is a python object that represents an error,3,3,3.0,3
2278,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is an abnormal behaviour of program,3,3,3.0,3
2279,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is an abnormal behaviour of program.,3,3,3.0,3
2280,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception that occur during a program,4,3,3.5,4
2281,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",That disrupts the normal flow of the program,3,3,3.0,3
2282,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",which occurs during the execution of the progrom that disturbs the normal flow,3,3,3.0,3
2283,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception is a python object that represents an error.,4,4,4.0,4
2284,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception is a Python object that represents an error.In exception we have try and except block.,4,4,4.0,4
2285,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception is an event that occurs during the execution of a program that disrupts the normal flow of instructions.,4,4,4.0,4
2286,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception is an event which occurs when the execution of a program,4,4,4.0,4
2287,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception occurs during the execution of a program that disrupts the normal flow of instructions,4,4,4.0,4
2288,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",if there is any kind of interruption in the usual flow of program an exception occurs,4,4,4.0,4
2289,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",it's a python object  that represents an error,4,4,4.0,4
2290,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception can be defined as an unusual condition in a program resulting in the interruption in the flow of the program.,5,5,5.0,5
2291,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception in a event which occur during the  execution of the program that disrupts  the normal flow of the program instructions ,5,5,5.0,5
2292,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",An exception is an event which occurs during the execution of a program that disrupts the normal flow of the program instructions at run time.,5,5,5.0,5
2293,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.","An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error occured.",5,5,5.0,5
2294,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.","An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",5,5,5.0,5
2295,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.","Exception are some disturbances in the program.
When these exceptions are occured compiler throws an error and it cannot proceed further without we handle it (exception handling)",5,5,5.0,5
2296,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",Exception is nothing but a kind of error which occurs during the execution of a program and it interrupts the flow of the program.,5,5,5.0,5
2297,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",exception occurs during the execution of a program that disrupts the actual flow of the programming instructions,5,5,5.0,5
2298,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",The error which occurs at run time is called an exception they can be handled using exception handlers in python ,5,5,5.0,5
2299,PythonQ051,"An exception is an event, which occurs during the execution of the program that disrupts the normal flow of the execution. In python, exception is an object that represents an error.",The error which occurs at runtime is called an exception. they can be handled using  exception handlers in python.,5,5,5.0,5
2300,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",For and exception,1,1,1.0,1
2301,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try , catch , throw , etc",1,1,1.0,1
2302,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try keywords,1,1,1.0,1
2303,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Using the keyword except,1,1,1.0,1
2304,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","1.try
2.except",2,2,2.0,2
2305,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",2 key words are there try and except,2,2,2.0,2
2306,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",except,2,2,2.0,2
2307,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Python uses ""try"" and ""except"" keywords to handle exceptions.",2,2,2.0,2
2308,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Python uses TRY and EXCEPT keywords to handle exception .Both keywords are followed by intended blocks ,2,2,2.0,2
2309,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Python uses try and except keywords to handle exceptions. Both keywords are followed by indentation.,2,2,2.0,2
2310,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Python uses try and except keywords to handle exceptions. Both keywords are followed by indented blocks,2,2,2.0,2
2311,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try ,except",2,2,2.0,2
2312,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and except,2,2,2.0,2
2313,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and except,2,2,2.0,2
2314,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and except,2,2,2.0,2
2315,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and except,2,2,2.0,2
2316,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Try and except,2,2,2.0,2
2317,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Try and except,2,2,2.0,2
2318,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Try and except,2,2,2.0,2
2319,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and except keywords,2,2,2.0,2
2320,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and except keywords,2,2,2.0,2
2321,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Try and except keywords,2,2,2.0,2
2322,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and except keywords used for exception handling in python,2,2,2.0,2
2323,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",try and expect keywords,2,2,2.0,2
2324,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",Try except ,2,2,2.0,2
2325,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try,except",2,2,2.0,2
2326,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.",We use try and except keyword,2,2,2.0,2
2327,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","1)try
2)except
3)raise",3,3,3.0,3
2328,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","except,raise, finally,try are some of the keywords.",3,3,3.0,3
2329,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","The Python programming language provides three keywords to handle the exceptions.
1. try
2.except
3.finally",3,3,3.0,3
2330,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try 
Except
Finally",3,3,3.0,3
2331,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try
Except
Else",3,3,3.0,3
2332,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try
Except
Else",3,3,3.0,3
2333,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try
expect
final",3,3,3.0,3
2334,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try, final, except, pass, else..",3,3,3.0,3
2335,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Key, except else and final",4,4,4.0,4
2336,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try,except,else,finally",4,4,4.0,4
2337,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","expect
finally
try
else
",5,5,5.0,5
2338,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try ,else,finally,except ",5,5,5.0,5
2339,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try ,except ,else , finally  keywords used for exception handling in python",5,5,5.0,5
2340,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try
except 
else 
finally",5,5,5.0,5
2341,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try
except
else
finally",5,5,5.0,5
2342,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try
except
else
finally",5,5,5.0,5
2343,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try, except, else and finally are the four keywords used to handle exceptions in python language.",5,5,5.0,5
2344,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try, except, else and finally are the keywords used to handle exceptions in python.",5,5,5.0,5
2345,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try, except, else, finally",5,5,5.0,5
2346,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try, except, else, finally",5,5,5.0,5
2347,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try, except, else, finally.",5,5,5.0,5
2348,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","Try, except, finally, else",5,5,5.0,5
2349,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try, except, finally, raise.",5,5,5.0,5
2350,PythonQ052,"try, except, else and finally are the keywords used to handle exceptions in python.","try,except,else,final.",5,5,5.0,5
2351,PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",A list comprehension evaluates the list ,0,0,0.0,0
2352,PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",integrating a loop in a single loop,0,0,0.0,0
2353,PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",it is easy to take input using a single line code,0,0,0.0,0
2354,PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",List is  array which holds different data type.,0,0,0.0,0
2355,PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",List makes sorting of numbers in python. ,0,0,0.0,0
2356,PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",Python provides multiple ways to compare the two lists . Comparition is the process when data items are checked against another data item of list whether they are same or not,0,0,0.0,0
2357,PythonQ053,"List comprehension is an elegant way to define and create lists. List comprehension is generally more compact and faster than normal functions and loops for creating list. It is an easy technique to create lists in a single line from other iterables like String, tuple, dictinary, sets.",Reducing the length of list.,0,0,0.0,0
