QuestionID,StudentAnswer,Score1,Score2
BasicML047,"Nominal data is “labeled” or “named” data which can be 
divided into various groups that do not overlap. Data is not 
measured or evaluated in this case, it is just assigned to multiple 
groups. These groups are unique and have no common 
elements.",5,5
BasicML047,"Nominal data is “labeled” or “named” data which can be 
divided into various groups that do not overlap. Data is not 
measured or evaluated in this case, it is just assigned to multiple 
groups. These groups are unique and have no common 
elements.",5,5
BasicML047,Nominal data is “labeled” or “named” data which can be divided into various groups that do not overlap.,4,3
BasicML047,Nominal data is “labeled” or “named” data which can be divided into various groups that do not overlap.,4,3
BasicML047,"Nominal data is “labeled” or “named” data which can be divided into various groups that do not overlap. Data is not measured or evaluated in this case, it is just assigned to multiple groups. These groups are unique and have no common elements",5,5
BasicML047,Nominal data is also called as Labelled data. It is divided into dissimilar groups that that these are not evaluated further.,4,3
BasicML047,Nominal data is data that can be labelled or classified into mutually exclusive categories within a variable. These categories cannot be ordered in a meaningful way. ,5,5
BasicML047,"Nominal data is data that can be labelled or classified into mutually exclusive categories within a variable. These categories cannot be ordered in a meaningful way. For example, for the nominal variable of preferred mode of transportation, you may have the categories of car, bus, train, tram or bicycle.",5,5
BasicML047,"Nominal data is data that can be labelled or classified into mutually exclusive categories within a variable. These categories cannot be ordered in a meaningful way. For example, for the nominal variable of preferred mode of transportation, you may have the categories of car, bus, train, tram or bicycle.",5,5
BasicML047,Nominal data is named data which can divided into various groups,3,3
BasicML047,nominal data means  data can be divided into multiple groups which are not same(similar),4,4
BasicML047,nominal data means country gender etc..,1,1
BasicML016,normally used to observe and visually display the relationship between variables,4,3
BasicML043,np.array(),1,1
BasicML046,Null method is quite different in python.we use none,0,0
BasicML020,Number of classes,1,1
BasicML026,Number of correct predictions Total number of predictions,4,4
BasicML026,Number of correct predictions/Total number of predictions,4,3
BasicML026,Number of correct predictions/Total number of predictions.,4,3
BasicML023,Numpy arrays is that they take less memory space and provide better runtime speed when compared with similar data structures in python,2,2
BasicML023,"Numpy for creating n-dimension arrays
Numpy uses less memory to store data
",2,2
BasicML028,NumPy is a basic level external library in Python used for complex mathematical operations especially for arrays.,4,3
BasicML028,NumPy is a basic level external library in Python used for complex mathematical operations.,4,3
BasicML028,NumPy is a basic level library in Python used for complex mathematical operations. It has built-in functions for manipulating arrays.,4,4
BasicML028,"Numpy is a library for the Python programming language. It is a fundamental package for scientific computing. It adds support for large, multi-dimensinal arrays and matrices, along with a large collection of high-level mathematical functions",5,5
BasicML028,"Numpy is a library for the Python programming language. It is a fundamental package for scientific computing. It adds support for large, multi-dimensinal arrays and matrices, along with a large collection of high-level mathematical functions to operate on these arrays.",5,5
BasicML028,Numpy is a library in python that allows to do operation on arrays,3,3
BasicML028,Numpy is a library in python that gives access to use arrays in python and these arrays require less memory.,4,4
BasicML028,Numpy is a python libery which has multidimensional arrays,2,2
BasicML028,"NumPy is a Python library that provides a multidimensional array object, 
various derived objects .
",3,3
BasicML028,Numpy is a python library used by data scientists for scientific calculations.,3,3
BasicML028,Numpy is a python library working with arrays .Numpy provides high-level multidimensional arrays and perform various mathematical operations on arrays. ,5,5
BasicML028,Numpy is a python library.,1,1
BasicML028,Numpy is one of the library use for learning ml,1,0
BasicML028,NumPy is the fundamental package for scientific computing in Python. ... NumPy arrays facilitate advanced mathematical and other types of operations on large numbers,4,4
BasicML028,NumPy is the fundamental package for scientific computing in Python. ... NumPy arrays facilitate advanced mathematical and other types of operations on large numbers of data.,5,5
BasicML023,Numpy library is a python library and effective one,0,0
BasicML023,Numpy used for n dimensional array and to perform various mathematical operations on array  based on numpy library.,3,2
BasicML023,Numpy uses less amount of memory than python. ,1,1
BasicML023,"NumPy uses much less memory to store data, processing speed is more and fewer lines of code generally means fewer bugs ",3,3
BasicML023,"NumPy uses much less memory to store data. The NumPy arrays takes significantly less amo
nunt of memory as compared to python lists. 
Using NumPy for creating n-dimension arrays.
Mathematical operations on NumPy n-Dimension Arrays.
Finding Elements in NumPy array.",5,5
BasicML023,NumPy uses much less memory to store data. The NumPy arrays takes significantly less amount of memory as compared to python lists.NumPy is used  for creating n-dimension arrays. ,4,3
BasicML020,"Object which can take at most two classes, object with more than two classes ",0,0
BasicML017,observation that lies an abnormal distance from other,3,3
BasicML017,Observation that lies an abnormal distance from other values from population in a random sample,5,5
BasicML017,observation that lies an abnormal distance from other values from population in a random sample,5,5
BasicML017,observation that lies at some abnormal distance from other,3,3
BasicML016,observe and show relationships between two numeric variables,2,2
BasicML016,observe and show relationships between two numeric variables of the scattered plot,3,3
BasicML018,Once we understand a topic and get familiar with similar pattern,0,0
BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the NumPy array should contain only one value in the tuple.",4,4
BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.

To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",5,5
BasicML043,"One dimensional array contains elements only in one dimension. In other words, the shape of the numpy array should contain only one value in the tuple.
To create a one dimensional array in Numpy, you can use either of the array(), arange() or linspace() numpy functions.",5,5
BasicML023,One of the main advantages of using Numpy arrays is that they take less memory space and provide better runtime speed when compared with similar data structures in python(lists and tuples). Numpy support some specific scientific functions such as linear algebra.,4,3
BasicML023,One of the main advantages of using Numpy arrays is that they take less memory space and provide better runtime speed when compared with similar data structures in python(lists and tuples). Numpy support some specific scientific functions such as linear algebra.,4,3
BasicML020,One or two more classes in binary form ,0,0
BasicML023,Operations on arrays ,1,1
BasicML017,"Outlier which changes the value of central tendency.
Ex:1,1,1,1,1,1,1,1,1,100
Mean = 10.9
Here outlier is 100
Mean without outlier = 1 ",2,2
BasicML017,"Outliers are some points which is completely higher or different from others in a dataset.
For example if we consider a colony in which all the members monthly salary are around 50k...but one have more than 7L....if we calculate the mean then we get something mare than average.so That person is an outlier",3,3
BasicML026,Output should be correctly ,0,0
BasicML013,Panda read_csv() ,2,2
BasicML046,"Pandas isnull() function detect missing values in the given 
object. It return a boolean same-sized object indicating if the 
values are NA. Missing values gets mapped to True and non-
missing value gets mapped to False.
Syntax: DataFrame.isnull()",5,5
BasicML015,Pandas librabry provide functions which will helps us to do various programs,0,0
BasicML010,Pandas. drop() ,2,2
BasicML019,Part of machine learning it learns by itself without coding.,0,0
BasicML013,"pd.read_csv(""file path"")",3,3
BasicML013,pd.read_csv(),1,1
BasicML013,pd.read_csv(filename).,4,3
BasicML013,Pd.read_csv('filepath'),3,3
BasicML013,pd.read_csv('path of file'),3,3
BasicML043,"pip install numpy
import numpy as np
np.array([3,2])",3,3
BasicML008,"Population deals with the whole thing, whereas sample deals with the random part of population.",4,4
BasicML008,"Population is a entire data set
But sample is a same part of a data set",3,3
BasicML008,Population is complete data. Sample is a part of population,3,3
BasicML008,Population is defined in terms of total number where as sample is defined from population with certain characteristics.,4,3
BasicML008,Population is the entire data from which the conclusions can be drawn and a sample is a part of it. Generally the the size of the sample is less than that of the population.,5,5
BasicML008,"Population is the entire grp that you want to draw the conclusion
Sample is the specific grp that you will collect the data frm",4,4
BasicML008,Population is where we can fing all the details where the sample is where we can find the small part of a population,2,2
BasicML008,"Population: is the entire group that you want to draw conclusions
about.
Sample: is the specific group that you will collect data from. 
The size of
the sample is always less than the total size of the population.",5,5
BasicML008,"Population-entire data, sample-specific group of data",3,3
BasicML022,Precision = number of correct predictions/ total number of predictions,5,5
BasicML022,Precision = true positives / ( true positive + false positives) ,5,5
BasicML022,Precision = TruePositives / (TruePositives + FalsePositives),5,5
BasicML022,Precision depends on the data ,0,0
BasicML022,"Precision is a metric that quantifies the number of correct positive predictions made. 
Precision = TruePositives / (TruePositives + FalsePositives)",5,5
BasicML022,"Precision is a metric that quantifies the number of correct positive predictions made. Precision, therefore, calculates the accuracy for the minority class.",3,3
BasicML022,Precision is a metric that quantities the no. Of correct+ve predictions made.,2,2
BasicML022,Precision is calculated as the number of true positives divided by the total number of true positives and false positives.,5,5
BasicML022,precision is calculated as the ratio of correct values to all the data.,2,2
BasicML022,Precision is the ratio between the True Positives and all the points that are classified as Positives,5,5
BasicML022,Precision quantifies the number of positive class predictions that actually belong to the positive class. It is calculated as the number of true positives divided by the total number of true positives and false positives.,5,5
BasicML022,Precision to a given data can be calculated by the range of the data i.e.numerical difference between the maximum and minimum value of the data.,0,0
BasicML042,"PRecision, recall, accuracy, which can be calculated from confusion matrix",3,3
BasicML042,"Precision, Recall, F1 SCore",3,3
BasicML024,Process of classifying something,0,0
BasicML024,Process of classifying something into groups based on a specific category.,2,1
BasicML015,"Python Pandas library provides a really fast and efficient way to manage and explore data. Pandas can be used to handle missing data, cleaning up data, indexing, merging and joining of datasets etc.",5,5
BasicML049,QTrain-Test Split Procedure in Scikit-Learn. The scikit-learn Python machine learning library provides an implementation of the train-test split evaluation procedure via the train_test_split() function,5,5
BasicML021,Qualitative data has quality in the data,0,0
BasicML021,"Qualitative data is data concerned with descriptions, which can be observed but cannot be computed. On the contrary, quantitative data is the one that focuses on numbers and mathematical calculations and can be calculated and computed.",5,5
BasicML021,"qualitative data is information about quantities and therefore numbers
qualitative data is descriptive and regards phenomenon which can be observed but not  measured  and such as language",5,5
BasicML021,"Quantitative analysis deals with numericals and results of statistics.
Qualitative analysis deals with description and analysing patterning etc.",5,5
BasicML021,"Quantitative data are measures of values and are expressed as numbers. Qualitative data are measures of types and are expressed by a name, symbol or a number code",5,5
BasicML021,"Quantitative data can be measured with numbers, whereas qualitative is categorical.",3,3
BasicML021,"Quantitative data gives a numerical value which is associated with that data.
Qualitative data describes the quality of an entity that represents.",5,5
BasicML021,Quantitative data is about quantities and qualitative data is about descriptive ,3,3
BasicML021,"Quantitative data is about quantities and qualitative data is descriptive which can be observed but not measured.

No. of correct predictions/Total no. of predictions",3,3
BasicML021,"Quantitative data is anything that can be counted or measured.
Qualitative data is descriptive.but not be measured.",5,5
BasicML021,"Quantitative data is anything that can be counted or measured; it refers to numerical data.
Qualitative data is descriptive, referring to things that can be observed but not measured—such as colors or emotions.",5,5
BasicML021,Quantitative data is information about quantities and qualitative data is descriptive about phenomenon which can be observed but not measured,5,5
BasicML021,Quantitative data is information about quantities(numbers) and qualitative data is descriptive.,4,3
BasicML021,"Quantitative data is information about quantities, and therefore numbers, and qualitative data is descriptive, and regards phenomenon which can be observed but not measured, such as language.",5,5
BasicML021,"Quantitative data is information about quantities, and therefore numbers, and qualitative data is descriptive, which can be observed but not measured, such as language.",5,5
BasicML021,"Quantitative data is information about quantities, and therefore numbers, and qualitative data is descriptive, and regards phenomenon which can be observed but not measured, such as language",5,5
BasicML021,"Quantitative data is information about quantities, and therefore numbers, and qualitative data is descriptive, and regards phenomenon which can be observed but not measured, such as language",5,5
BasicML021,"Quantitative data is information about quantities, and therefore numbers, and qualitative data is descriptive, and regards phenomenon which can be observed but not measured, such as language",5,5
BasicML021,"Quantitative data is information about quantities, and therefore numbers.
Qualitative data is descriptive, and regards phenomenon which can be observed but not measured, such as language.",5,5
BasicML029,"Quantitative data is sub classified as discrete and continuous data. Discrete data contains finite values that have nothing in-between. It can take only distinct or separate values. Continuous data contains data that can be measured, that includes fractions and decimals. Discrete data is Countable, where as Continuous data is measurable.",5,5
BasicML029,"Quantitative data is sub classified as discrete and continuous data. Discrete data contains finite values that have nothing in-between. It can take only distinct or separate values. Continuous data contains data that can be measured, that includes fractions and decimals.",5,5
BasicML021,"Quantitative data is that can be measured,where qualitative data is that canbot be measured and can be observed.",5,4
BasicML021,"Quantitative data means the Data which have parameters or the Data which we can measure *for example:-data on leangths, hights etc...
Qualitative data means the Data which do  not have perameters or the Data do not have measurements
*For example:-data on emotions etc... ",5,5
BasicML021,"Quantitative data refers to the information that can be quantified, counted or measured and given a numerical value. for eg: Number of students in a class.",3,2
BasicML021,"Quantitative data refers to the information that can be quantified, counted, or measured and given a numerical value. for eg: The number of students in a class.
Qualitative data is descriptive in nature, expressed in terms of language rather than numerical values for eg: The native language of a person.",5,5
BasicML021,Quantitative is used for counting and measuring and Qualitative is used for categorising and describing,5,4
BasicML021,quantitative means measurable and qualitative means non measurable.,3,3
BasicML035,"R square, adjusted R square, Mean square errors, Mean absolute errors",4,4
BasicML035,"R square,Mean Square Error(MSE),Mean Absolute Error(MAE)",5,5
BasicML014,"random trees,random forests, logestic regressions, etc..",2,2
BasicML013,read_csv,1,1
BasicML013,read_csv(),2,2
BasicML013,read_csv()function import of coverage file data frame foramta,1,1
BasicML034,Rectangular/square,0,0
BasicML014,"Regression,Decision tree, vector machines",1,1
BasicML016,Relation between two variables,2,2
BasicML025,resampleing procedure used to limited data sample ,1,1
BasicML046,returns the null values in the dataset ,4,4
BasicML035,"RMSE, MSE",3,3
BasicML035,"Root square, Mean square error,Mean Absolute Error.",4,4
BasicML040,Running the example prints the current version of the matplotlib library.,0,0
BasicML016,Scatter plot gives us a variation between the datasets by plotting dots,1,1
BasicML016,Scatter plot is a set of points that represents the values obtained for two different variables plotted on a horizontal and vertical axes . Scatter plots are used to convey the relationship between two numerical variables,4,4
BasicML016,scatter plot is set of points which gives relation between two variables,3,2
BasicML044,Scatter plot Line plot swarm plot strip plot,4,4
BasicML016,Scatter plot shows that hoe one variable is affected by another variable in a two dimensional dots format,2,2
BasicML016,Scatter plot will convey relationship between two numerical value ,2,2
BasicML044,"Scatter Plot, Histogram, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",5,5
BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",5,5
BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Bar Chart, Pie chart",5,5
BasicML044,"Scatter Plot, Line Plot, Strip plot, Swarm Plot, Historgrams, Bar Chart, Pie chart",5,5
BasicML044,"Scatter Plot, Line Plot, Strip plot, Violin Plot, Bar Chart, Pie chart",5,5
BasicML044,"Scatter plot, mean plot, dot plot",2,2
BasicML016,Scatter plots are used to convey the relationship between two numerical variables,2,2
BasicML016,scatter plots are used to convey the relationship between two numerical variables,3,3
BasicML016,"Scatter plots are used to observe and show the relationship between two numeric variables, and for identifying other patterns in data. Scatter plots helps to identify the positive or negative, strong or weak, linear or non-linear relationships.",5,5
BasicML016,"Scatter plots are used to summarize the relationship between two numeric variables, and for identifying other patterns in data. Scatter plots helps to identify the positive or negative, strong or weak, linear or non-linear relationships.",5,5
BasicML016,"Scatter plots are used to summarize the relationship between two numeric variables, and for identifying other patterns in data. Scatter plots helps us in identifying the positive or negative, strong or weak, linear or non-linear relationships.",5,5
BasicML016,"Scatter plots helps to identify the positive or negative, strong or weak, linear or non-linear relationships.",3,3
BasicML044,"Scatter plots
Historgram",2,2
BasicML040,Seaborn  requires matplotlib is installed first. Running the example print current version of the seaborn library,4,4
BasicML040,Seaborn and matplotlib are the libraries of python used to visualise the data. Seaborn is the extension of matplotlib.,5,5
BasicML040,Seaborn is a Python data visualization library based on matplotlib and it provides high-level interface for drawing attractive and informative statistical graphics.,5,5
BasicML040,Seaborn needs matplotlib .For seaborn plots we used to import seaborn library to create plots,4,4
BasicML040,Seaborn requires matplotlib which should be installed first,4,4
BasicML040,"Seaborn requires matplotlib.Running the examples prints the version of seaborn library.To create seaborn plots,it is necessary to import the seaborn library.",5,5
BasicML040,"Seaborn requires that Matplotlib is installed first. Running the example prints 
the current version of the Matplotlib library. Running the example prints the 
current version of the Seaborn library",5,5
BasicML040,"Seaborn requires that Matplotlib is installed first. Running the example prints
the current version of the Matplotlib library. Running the example prints the
current version of the Seaborn library. To create Seaborn plots, you must
import the Seaborn library and call functions to create the plots",5,5
BasicML040,Seaborn requires that matplotlib is installed first.To create seaborn plots you must import the seaborn library and call functions to create plots.,4,4
BasicML007,Set of instructions in an ordered manner,3,3
BasicML007,Set of instructions to perform a specific task,4,4
BasicML038,"Sort data
Knowing about the data.
Data cleaning whether any null values present in data.
Describing about data.
And finally about the data visualizations.",5,5
BasicML041,Square of the difference between the actual value and predicted value.,2,2
BasicML007,Step by step process of programming,2,2
BasicML007,Step by step process to solve a problem,4,4
BasicML044,"Strip plot, dot plot",2,2
BasicML019,"Subcategory of machine learning
Classify data or predict outcomes accurately",3,3
BasicML003,Sum of all the data in the  features divided total number of  features,3,3
BasicML003,Sum of the data divided by the count of the data points .,3,3
BasicML011,"summarizes one variable, two variables,more than two variables respectively",4,3
BasicML041,Summation (y-y^)^2/n,4,4
BasicML019,Supervised learning is a sub category of machine learning  it is defined by its use of labelled datasets to train algorithms that to classify data to predict outcomes accurately.,5,5
BasicML019,Supervised learning is a type of machine learning which uses labeled datasets to train algorithms to classify data or predict outcomes accurately. ,5,5
BasicML019,Supervised learning is a type of machine learning. It is defined by its use of labeled datasets to train algorithms to classify data or predict outcomes accurately. ,5,5
BasicML019,Supervised learning is a type of machine learning. It is defined by its use of labeled datasets to train algorithms to classify data or predict outcomes accurately. Classification and regression are the two ways to perform supervised learning.,5,5
BasicML019,"Supervised learning is also known as supervised machine learning, is a subcategory of machine learning .It uses label ed datasets to train algorithms.
",5,5
BasicML019,supervised learning uses labeled input data and predict output..,3,3
BasicML019,supervised machine learning is a category of machine learning and artificial intelligence,1,1
BasicML024,Systamatic arrangement in groups or categories according to established criteria specifically,2,1
BasicML024,Systematic arrangement  of groups or categories based on  similarities ,2,2
BasicML024,Systematic arrangement in groups,2,1
BasicML024,"systematic arrangement in groups or categories according to 
established criteria specifically.",2,1
BasicML024,systematic arrangement in groups or categories according to established criteria specifically.,2,1
BasicML024,Systematic arrangement in groups or catogiries according to established criteria,2,1
BasicML023,Takes less memory and have many built-in methods included in it,2,2
BasicML023,Takes less memory and provides better runtime,2,2
BasicML019,Taking labelled input and ouputing the data ,1,1
BasicML019,Teaching a model by providing the data.,2,1
BasicML041,Tells how to close a regerssion line is to set a point,3,3
BasicML031,That shows magnitude in two dimensions.,2,1
BasicML043,"The 1D array creation functions e.g. numpy.linspace and numpy.arange generally need at least two inputs, start and stop.

>>> np.arange(10)
array([0, 1, 2, 3, 4, 5, 6, 7, 8, 9])
>>> np.arange(2, 10, dtype=float)
array([ 2., 3., 4., 5., 6., 7., 8., 9.])
>>> np.arange(2, 3, 0.1)
array([ 2. , 2.1, 2.2, 2.3, 2.4, 2.5, 2.6])",5,5
BasicML033,The absolute error (MAE) turns out to be 2.42857. this tells us the avg difference between the actual data value,4,3
BasicML026,The accuracy is how perfectly it works and gives the output Correctly,2,2
BasicML026,The accuracy is how perfectly it works and gives the output correctly,3,2
BasicML026,The accuracy is prefectly it works and gives the output correctly.,0,0
BasicML026,The accuracy of a model is how perfectly it works and gives the output correctly,3,3
BasicML041,"the average 
squared difference between the estimated values and true value. ",4,4
BasicML033,The average difference between the actual data value and predicted value.,3,3
BasicML033,the average difference between the actual data value and the value predicted by the model.,5,5
BasicML035,"The commonly used metrics for evaluating the performance of a regression model are Mean Squred Error (MSE), Root Mean Squared Error (RMSE), Mean Absolute Error(MAE).",5,5
BasicML035,"The commonly used metrics for evaluating the performance of a regression model are Mean Squred Error (MSE), Root Mean Squared Error (RMSE), Mean Absolute Error(MAE).",5,5
BasicML047,"the data which cant be counted in a value is called nominal data eg:colour,sex etc..,",4,4
BasicML047,The data which is labeled Or named. It has groups which it has no common elements. It is also known as categorial daya,3,3
BasicML020,the difference is examples are assigned to one of two in Binary and assigned to one of many in multiclass classification..,5,5
BasicML010,The drop() method of pandas DataFrame object removes the specified column.,5,5
BasicML010,The drop() method of pandas DataFrame removes the specified column.,5,5
BasicML033,The error that find in predicted value and actual value,1,0
BasicML046,The insull() method returns a specified value if the expression is null.,3,3
BasicML042,"The key classification metrics: Accuracy, Recall, Precision, and F1- Score. ",4,4
BasicML030,"The main goal of data visualization is to make it easier to identify patterns, trends and outliers in large datasets.",4,4
BasicML033,"The mean absolute error (MAE) turns out to be 2.42857. This tells us 
that the average difference between the actual data value and the 
value predicted by the model is 2.42857",3,3
BasicML033,"The mean absolute error (MAE) turns out to be 2.42857. This tells us 
that the average difference between the actual data value and the 
value predicted by the model is 2.42857",4,4
BasicML041,The mean square error is is determined by it is the average of of defence of squared actual value to the value that is expected,4,3
BasicML041,"The Mean Squared Error (MSE) or Mean Squared Deviation (MSD) of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared for loss.",5,5
BasicML041,"The Mean Squared Error (MSE) or Mean Squared Deviation (MSD) of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared 
error loss.",5,5
BasicML041,"The Mean Squared Error (MSE) or Mean Squared Deviation (MSD) of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared 
error loss.",5,5
BasicML041,"The Mean Squared Error (MSE)of 
an estimator measures the average of error squares i.e. the average 
squared difference between the estimated values and true value. It is 
a risk function, corresponding to the expected value of the squared 
error loss.",5,5
BasicML041,"The Mean Squared Error is a measure of the average 
squared difference between the estimated values and true value",5,5
BasicML041,The Mean Squared Error measures the average of error squares. Simply it is the average squared difference between the predicted and the true value.,5,5
BasicML041,"The Mean Squared Error of 
an estimator measures the average 
squared difference between the estimated values and true value. ",5,5
BasicML026,The measurement  to determine which model is best and how perfectly the model works correctly or not.,4,4
BasicML049,The method is used to divide the data and worked on the small data by this you can stop dividing the data manually,3,3
BasicML039,The mode is the value that appears most frequently in the data set. ,5,4
BasicML039,"The mode is the value that appears most frequently in the dataset. A set of data may have one mode, more than one mode or no mode at all.",5,5
BasicML039,"The mode is the value that appears most frequently in the dataset. A set of data may have one mode, more than one mode or no mode at all.",5,5
BasicML039,The most frequently occured value in a dataset,4,4
BasicML014,"The most popular classification algorithms are Logistic Regression, Naive Bayes, Decision Tree, Random Forest, LBGM, XGB, Support Vector Machines, K-Nearest Neighbors. ",5,5
BasicML014,"The most popular classification algorithms are Logistic Regression, Naive Bayes, Decision Tree, Support Vector Machines, K-Nearest Neighbors. ",5,5
BasicML014,"The most popular classification algorithms are Logistic Regression, Naive Bayes, K-Nearest Neighbors, Decision Tree, Support Vector Machines. ",5,5
BasicML041,the MSE is a measure of the quality of an estimator,1,1
BasicML041,The MSE is a measure of the quality of an estimator.,1,1
BasicML041,The MSE measures the average of error squars which means the average squared difference between True value and Estimated value,4,4
BasicML047,The nominal data is a labelled data there will be no calculations then in the snow on the nominal data there will be just assignment the values to the discrete columns,3,3
BasicML039,The number of times a value repeated in given data,0,0
BasicML022,The number of true positives divide by the number of true positives plus the number  of false positives.,5,5
BasicML022,the number of true positives divided by the number of true positives plus the number of false positives.,4,4
BasicML023,"The NumPy arrays have advantages like Multi-dimensional Slicing, Broadcasting Functionality, processing speed, vectorized operaions, memory footprint and it has many convenience methods.",5,5
BasicML017,"The odd feature that is the reason for large change in mean, mode and median.",2,2
BasicML026,The output of model should accuracy,0,0
BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",5,5
BasicML042,"The performance of classification models is evaluated by using Accuracy, Precision, Recall, F1 score, Log loss or Binary crossentropy, categorical crossentropy, AUC.",5,5
BasicML017,the point or points that are farthest from the regression line,2,1
BasicML022,"The precision for this model is calculated as:

Precision = TruePositives / (TruePositives + FalsePositives)
Precision = 90 / (90 + 30)
Precision = 90 / 120.
Precision = 0.75",5,5
BasicML022,"The precision for this model is calculated as:

Precision = TruePositives / (TruePositives + FalsePositives)
Precision = 90 / (90 + 30)
Precision = 90 / 120.
Precision = 0.75.",5,5
BasicML022,"The precision for this model is calculated as:

Precision = TruePositives / (TruePositives + FalsePositives)
Precision = 90 / (90 + 30)
Precision = 90 / 120.
Precision = 0.75.",5,5
BasicML022,"The precision for this model is calculated as:

Precision = TruePositives / (TruePositives + FalsePositives)
Precision = 90 / (90 + 30)
Precision = 90 / 120.
Precision = 0.75.


",5,5
BasicML039,The repeated value,1,1
BasicML039,The repitation of a number more frequently in a series,3,3
BasicML041,The square of the difference between the actual value and the predicted value of the data ,4,4
BasicML038,"The steps that are implemented in the data analysis process are 
1. Determining the objective
2. Data Collection
3. Data Cleaning
4. Interpreting the data
5. Presentation of the results to the outside world",5,5
BasicML038,"The steps that are implemented in the data analysis process are 
1. Determining the objective
2. Data Collection
3. Data Cleaning
4. Interpreting the data
5. Sharing the results",5,5
BasicML044,The swarm plot,1,1
BasicML032,The unique() method in pandas library is used to find the unique value from the data set,4,4
BasicML039,The value which appears more frequently called mode,4,4
BasicML039,the value which appears most frequently in the given data,4,4
BasicML027,These algorithms discover hidden patterns or data groupings without the need for human interference,3,3
BasicML031,They are 2d representation of data in which values are represented by colours.they show the user behaviour on webpages.like it can know how far they have seen that webpage and also used in eye -tracking tests.,4,4
BasicML016,They show correlation of the variables. ,2,2
BasicML023,They take less memory space and provide better runtime speed.,2,2
BasicML033,this gives the difference between actual value and predicted value,3,3
BasicML047,"This have two or more categories
We cannot assign categories in a proper way ",3,2
BasicML033,This is average difference  between the actual data value and the value predicted by model is 2.4,3,3
BasicML027,This is where we are able to group things together based on their similarities and allows the system to identify patterns within data sets on its own,4,4
BasicML049,This method is used to split the arrays into subsets  ,2,2
BasicML046,This method to identify the null values,3,3
BasicML004,this question is not appropriate but according to m6y aknowlegement the answer may be by using head() function because defaultly its function worksm like as in the questiion,2,1
BasicML033,"This tells us 
that the average difference between the actual data value and the 
value predicted by the model ",5,5
BasicML018,to analyze and investigate data sets and summarize their main characteristics,3,3
BasicML037,To arrange data in proper way,0,0
BasicML003,"To calculate mean, add together all of the numbers in a set and 
then divide the sum by the total count of numbers.",3,3
BasicML043,"To create 1D array we can use array() Or arrange() function. First import array function. 
a=np.array([1, 2,4]) 
print(a) 
Output:[1,2,4]",5,5
BasicML043,"To create an 1d array, we can pass a list, tuple or any array-like object into the array() method, and it will be converted into an 1d array",4,3
BasicML032,"to extract the unique values from the column.
",3,3
BasicML032,To extract the unique values from the columns,3,2
BasicML032,To extract the unique values in the dataset,3,3
BasicML032,to extract unique values from the columns or to find unique data,4,3
BasicML046,To find the null values in the dataset,2,2
BasicML018,To get information and get familiar with the data set and generate the information ,3,2
BasicML032,To identify the unique values.,2,2
BasicML030,to know more about data by seeing.,1,0
BasicML008,"Total data   collection is  population
Taking of some of data is called sample",4,4
BasicML022,Total number of correct predictions divided by the total number of predictions,3,2
BasicML003,Total sum by no of features,3,2
BasicML019,Train alagarathims that to clasify data or predict outcomes,2,2
BasicML025,Train and validate a given model ,3,3
BasicML049,train_test_split is a function in Sklearn model selection for splitting data arrays into two subsets,4,4
BasicML049,train_test_split is a function in Sklearn model selection for splitting data arrays into two subsets: for training data and for testing data.,5,5
BasicML049,train_test_split is a function in Sklearn model selection for splitting data arrays into two subsets: for training data and for testing data.,5,5
BasicML049,"train_test_split is a function in Sklearn model selection for splitting data arrays into two subsets: for training data and for testing data. With this function, you don't need to divide the dataset manually. By default, Sklearn train_test_split will make random partitions for the two subsets.",5,5
BasicML049,"train_test_split is a function in Sklearn model selection for splitting data arrays into two subsets: for training data and for testing data. With this function, you don't need to divide the dataset manually. By default, Sklearn train_test_split will make random partitions for the two subsets.",5,5
BasicML049,"train_test_split is a function in Sklearn model selection for splitting data arrays into two subsets: for training data and for testing data. With this function, you don't need to divide the dataset manually. By default, Sklearn train_test_split will make random partitions for the two subsets",5,5
BasicML049,train_test_split() divide the uploaded data into training data and test data .,4,4
BasicML049,train_test_split() is a function in Sklearn model selection for splitting data arrays into two subsets.One is for training data and another one for testing data.,5,5
BasicML049,train_test_split() is a method of sklearn model selection. It is used to split the data into two subsets- training data and testing data.,5,5
BasicML049,train_test_split() is a method of sklearn model selection. It is used to split the data into two subsets- training data and testing data.,5,5
BasicML049,train_test_split() is a method of sklearn model selection. It is used to split the data into two subsets- training data and testing or validation data.,5,5
