QuestionID,StudentAnswer,Score1,Score2
PythonQ010,It is a membership operator which returns True if the element is present in the data structure and False if isn't present. ,5,4
PythonQ006,It is a softer which translates source code high level language to machine level language whole code at a time,5,4
PythonQ010,it is a used check whether the element is present  or not in python collection,4,4
PythonQ062,"It is defined as the operators,constants or operators,constants,variables are taken part in operations is called an expression",4,4
PythonQ014,"it is method in python that is used to splita() the strings.
defau;lt  it takes the space",3,4
PythonQ039,It is the method that calls the function within itself,4,4
PythonQ023,"It is used as exponentiation( power). 
For example: 2**3 gives 8 . ",5,4
PythonQ023,"It is used for exponentiation in python.
Ex: x**y",4,4
PythonQ023,"It is used for exponenting a number.
If a**b, it means a^b(i.e a is base and b is power)",5,4
PythonQ026,It is used if user does not want to write any code in a place but requires that area syntactically.,4,4
PythonQ045,It is used to calculate how many times the specified value is present ,4,4
PythonQ010,It is used to check if a value exists in a sequence or not,4,4
PythonQ006,It is used to compile data by changing the source code into  bytecode,3,4
PythonQ006,It is used to convert source code into machine code by taking all code at a time,4,4
PythonQ023,"It is used to find exponent
Ex:
a=2
b=3
c=a**b
print(c)
#Output:8",4,4
PythonQ023,"It is used to print power of given num
For Ex: a =int(input())
             b= a **3
             Print (b)
Output : a =2
               b = 8",5,4
PythonQ023,"It is used to rasie  the power of a number
Ex(4**4=256)",4,4
PythonQ026,It is used when a statement is required syntactically but you but you donot want any code to excute.,4,4
PythonQ015,It means conversion of one type of data to another type.,4,4
PythonQ015,It means to convert directly one data type to another. ,3,4
PythonQ008,It prints the reverse of string or it prints the elements in a list in reverse order,5,4
PythonQ010,It returns the Boolean value if the specified element is in the given data structure or not,4,4
PythonQ046,It returns the value None,4,4
PythonQ008,"It reverse a string, tuples and list.",4,4
PythonQ021,"Iteration is faster than recursive function.
Time complexity is less for iteration than recursive function.",4,4
PythonQ021,"iteration puts no burden on the processor and memory like recursion, there by they are better",4,4
PythonQ021,"Iterative funcions consume less time,whereas recursive functions consume more time compared to iterative functions. ",4,4
PythonQ021,"Iterative function whose main motto is to iterate over a loop or data structure  one after another until the end 
Whereas the recursive function need to recall its own function itself until it reaches to a condition which is associated with a value.
And iterative will end when the values in it vanishes",4,4
PythonQ021,Iterative functions takes less memory compared to recursive functions.,4,4
PythonQ051,it's a python object  that represents an error,4,4
PythonQ020,"Key features of python:
1) Object oriented program.
2) Easiest language.
3)Readable language.
4Open source and popular language.",4,4
PythonQ052,"Key, except else and final",4,4
PythonQ050,Keyboard argument is where you provide a name to the variable as you pass in to the function ,4,4
PythonQ050,keyword argument is where you provide a name to the variable as you pass it into the function,4,4
PythonQ050,"Keyword arguments  when passed into a function, are identifiable by specific parameter names",4,4
PythonQ050,"Keyword arguments  when passed into a function, are identifiable by specific parameter names.",4,4
PythonQ050,"Keyword arguments  when passed into a function, are identifiable by specific parameter names. 
",4,4
PythonQ050,"Keyword Arguments are those which are used in a function call, referred based on names.",4,4
PythonQ005,"L=[1,2,3]
sum(L)",3,4
PythonQ011,Lambda argument:expression,5,4
PythonQ011,Lambda arguments: expression,4,4
PythonQ029,Len() is used to get length of the string.,4,4
PythonQ029,len(str),4,4
PythonQ029,len(string name) ,4,4
PythonQ012,Library or any other python function in which blocks of code is written,4,4
PythonQ048,Lifetime refers to the period during which the variable is alive.,4,4
PythonQ001,"List ,set, dictionary",4,4
PythonQ053,List comprehension is a python comprehension which allows to create a new list of elements that satisfy a condition from an iterable.,4,4
PythonQ053,List comprehension is an easy and compact syntax for creating a list from a string or another list,4,4
PythonQ053,List comprehension used for creating new list and Iterables are used to create that list,4,4
PythonQ053,"List comprehensions are used for creating new lists from other iterables like tuples, strings, arrays, lists, etc. ",4,4
PythonQ053,"List comprehensions are used for creating new lists from other iterables like tuples, strings, arrays, lists, etc......,",4,4
PythonQ003,List is mutable and tuple is immutable,3,4
PythonQ003,List is mutable and tuple is immutable,4,4
PythonQ003,List is mutable and tuple is immutable,4,4
PythonQ003,List is mutable and tuple is immutable,4,4
PythonQ003,List is mutable and tuple is immutable,4,4
PythonQ003,List is mutable data structure Whereas tuple is immutable,4,4
PythonQ003,List is mutable where as tuple is immutable ,4,4
PythonQ003,List is mutable whereas Tuple is immutable,3,4
PythonQ003,list is mutable whereas tuple is immutable,4,4
PythonQ003,List is mutable whereas tuple is immutable,4,4
PythonQ003,list is mutable whereas tuple is immutable,4,4
PythonQ003,List is mutable whereas tuple is immutable ,4,4
PythonQ003,List is mutable whereas tuple is not.,3,4
PythonQ003,List is ordered and mutable. Set is unordered and immutable.,4,4
PythonQ001,"List
Sets
Dictionarys",4,4
PythonQ001,"List, dictionaries (keys),sets",4,4
PythonQ001,"List, Dictionaries, Sets",4,4
PythonQ001,"List, dictionary,sets",4,4
PythonQ001,"List, dictionary,sets",4,4
PythonQ001,"List, set, dictionary",4,4
PythonQ001,"List, set, dictionary",4,4
PythonQ001,"List, Set, Dictionary",4,4
PythonQ001,"List,dictionary,set",4,4
PythonQ001,"List,dictionary,set",4,4
PythonQ001,"List,dictionary,sets ",4,4
PythonQ001,"List,Set and Dictionary",4,4
PythonQ003,Lists are mutable and tuple is immutable.,4,4
PythonQ003,Lists are mutable but tuples are immutable,3,4
PythonQ003,lists are mutable tuples are immutable,4,4
PythonQ003,Lists are mutable whereas tuples are immutable,4,4
PythonQ003,"Lists are mutable
Tuples are immutable",4,4
PythonQ001,"Lists, dictionaries, sets",4,4
PythonQ001,"Lists,dictionary,sets",4,4
PythonQ001,"Lists,sets, dictionaries",4,4
PythonQ004,"Locai variable is accessible only with in  block of code , after that block life time of local variable is over , where as global variables is variable that is accessible through out the complete programs. ",5,4
PythonQ004,Local is should in that specified function but global variable can be used in any part of the code that we want,4,4
PythonQ004,"Local variable access within the function
Global variable access in the entire program",5,4
PythonQ004,Local variable can only be accessed only inside a function.global variable can be accessed from outside and inside the function that is defined.,4,4
PythonQ004,local variable is accecced by certain function in which variable is declares whereas global variable is accecced by whole program,4,4
PythonQ004,Local variable is accessed only by a certain block of code global variable can be accessed by entire code.,4,4
PythonQ004,Local variable is applicable only in the function it belongs to where as global variable is applicable for the whole code.,4,4
PythonQ004,Local variable is used till the block terminates whereas Global variable is used till the program execution is completed,5,4
PythonQ004,Local variable which is available to total class global variable is available within a function in class.,3,4
PythonQ004,Local variables are present inside the function where as global variables are present outside the function. Global variables can be used in any function throughout a python file. Local variables used only inside the fuction.,5,4
PythonQ004,"Local variables are the variables created inside the function or the variables which are created inside the function as a Default arguments.

Global variables are the variables which are created outside of all the functions.",5,4
PythonQ004,Local variables are written inside function block and it is valid for upto end of the function block. And global variables are written in outside of the function block . These are valid for entire code of the programme,5,4
PythonQ004,Local variables can used only within a function in a program but global variables can used anywhere within a program,4,4
PythonQ025,"math module
pandas
numpy
mathplotlib",4,4
PythonQ025,"Math module, string module, random module, OS module",4,4
PythonQ025,"math module,numpy module,sklearn module, pandas module etc..,",4,4
PythonQ025,"Math
Numpy
Pandas
Matplotlib
Seaborn",5,4
PythonQ025,"math
random
pickle
time
string 
os",5,4
PythonQ025,"Math, random,pandas,numpy, matplotlib",4,4
PythonQ030,"Max :Will give the elements with highest ascci value
Min : will give the element with low ascii value",4,4
PythonQ030,"max function return the high values in the given data min function return the least value
",5,4
PythonQ030,"Max() find largest number
Min() find smallest number",4,4
PythonQ030,"max() finds large number
min() finds small number",4,4
PythonQ030,"max() finds largest number
min() finds smallest number",4,4
PythonQ030,"max() finds largest number
min() finds smallest number",4,4
PythonQ030,max() function is used to find the largest value in a list of values. The Python min() function is used to find the lowest value in a list,4,4
PythonQ030,"max() is used to find largest number
min() is used to find smallest number",4,4
PythonQ030,"max() is used to find largest value in a list 
min() is used to find smallest value  in list",4,4
PythonQ030,Min and Max functions are used to find largest and smallest Callie's in the list.,4,4
PythonQ030,min and Max will return the minimum and maximum of list respectively,4,4
PythonQ030,Min function is used to find lowest value in a python list and max function is used to find largest value of a python list.,4,4
PythonQ030,Min gives minimum of list and Max give maximum of list,4,4
PythonQ030,"min is used to find minimum value among themselves which are passed into it 
It just returns  a value which is an integer which is minimum among them
max is used to find maximum value among the values which were passed into it by returning the integer value whenever it was used in python code ",4,4
PythonQ030,"min() and max() are the predefined mathematical functions in python programming language and they are used to find the maximum and minimum between two numbers or a list, etc.",5,4
PythonQ030,min() can be used to find minimum and max() can be used to find maximum.,4,4
PythonQ030,"min() function is used to find minimum value in a given list of values. 
max() function is used to find the maximum value in a given list of values",5,4
PythonQ030,"min() function is used to find the smallest value in the list .
max() function is used to find the largest value in the list.",4,4
PythonQ030,"min() function returns the minimum value of a list, while max returns the maximum value of a list",4,4
PythonQ030,"min() function returns the minimum value of all the items in the list.
max() function returns maximum value of all the items that are present in the list.",5,4
PythonQ030,min() function used to find lowest number in tha list and max() function used to find highest number in the list .,4,4
PythonQ030,min() gives the lowest value in a list and max() gives the highest value in a list,4,4
PythonQ030,Min() gives the minimum number of the list and max() gives the maximum of the list,4,4
PythonQ030,"min() is uesd to give the minimum value of the numbers
whereas the max() gives maximum value",4,4
PythonQ030,"min() is used to find the minimum value of a list.
max() is used to find the maximum value of a list",4,4
PythonQ030,"min() is used to find the minimum value present in the list
max() is used to find the maximum value present in the list",4,4
PythonQ030,min() max() is the function as per ASCII values min() has least value whereas max has greater value,4,4
PythonQ030,min() return the minimum value in list Or tuple while max() returns the maximum value of list Or tuple,4,4
PythonQ030,min() will return the minimum number in the list whereas max() will return the maximum number in the list,4,4
PythonQ030,"Min()-gives the element with least ascii value
Max()-gives the element with highest ascii value
",4,4
PythonQ030,Min()is used to find lowest value in list and max () function is used to find highest value in list,4,4
PythonQ030,"Min:gives minimum of a list of elements
Max: gives maximum of a list of elements",4,4
PythonQ030,"Minimum of a data.
Maximum of the data.",4,4
PythonQ030,"Minimum of the data
Maximum of the data given.",4,4
PythonQ001,Mutable means changable.some examples are list set dictionaries,5,4
PythonQ033,New block begins when indentation is used.,4,4
PythonQ033,newblock begin in python when indentation is used.number of whitespaces are usercomfortabel.but once the indentation is used it should continue inthe wholecode.if it is not used it gives indentation error,4,4
PythonQ061,"Numericals,Boolean, symbols, string, collection",4,4
PythonQ018,Numpy arrays consumes less memory and are fast as compared to python lists.,4,4
PythonQ018,"Numpy occupies comparatively less space than python list.
Numpy arrays are Faster than list.",4,4
PythonQ025,"numpy, pandas, math, re, itertools",5,4
PythonQ034,"numpy,pandas,scipy,hdfs,pymysql,sklearn etc.............,",4,4
PythonQ034,"Numpy,pandas,seaborn and matplotlib libraries",4,4
PythonQ060,Operator is a function which helps in performing a work or to computate between any two operands/entities/values.,4,4
PythonQ049,parameters used in function defination are called formal parameters,4,4
PythonQ026,Pass is a null statement. It purpose is when user does not know code of the program it will useful for user. Then it will execute the program. ,4,4
PythonQ026,pass is used if the user doesn't want any code to execute or simply if the user is unable to write the code further he simply uses pass statement.,4,4
PythonQ026,"pass is used in conditional statements and loop in python to just pass the execution of the code to next step 
Simply leaving that part and jumping to the next step after the pass keyword",4,4
PythonQ026,"pass is used to execute nothing. If we don't want to execute code,then  pass can be used to execute nothing. ",4,4
PythonQ037,Positional arguments are arguments that need to be included in the proper position or order.,4,4
PythonQ037,"Positional arguments are arguments that need to be included in the proper position or order. The first positional argument always needs to be listed first when the function is called. The second positional argument needs to be listed second and the third positional argument listed third, etc.",5,4
PythonQ037,Positional arguments are arguments that can be called by their position in the function definition.,4,4
PythonQ022,"print([m for m in range(50,501)])",4,4
PythonQ022,"print([t for t in range(50,501)])",4,4
PythonQ022,"print(list(range(50,500)))",5,4
PythonQ022,"Print(x for x in range(50,501))",4,4
PythonQ036,Python functions return the value None unless there is an explicit return statement with a value other than None.,4,4
PythonQ061,"Python has literals namely:
1.string literals
2.numeric literals
3.boolean literals
4.special literals",4,4
PythonQ020,Python is high level language. Easy to code. Open source. Dynamically typical language. Object oriented language. Large standard Library. ,4,4
PythonQ007,"Python required indentation.
It's specifys the beginning of new blocks",5,4
PythonQ033,Python uses indentation to define a new block.,5,4
PythonQ022,"range(50,501) or list(range(50,501)) to get a list.",4,4
PythonQ042,"Read is used to read only single character from the standard output device, while Console. ReadLine is used to read a line",4,4
PythonQ042,"read means it will read entire text present in file .
readlines means it will read the text in the form of list.",5,4
PythonQ042,"read() means it load the file into memory
readlines() means reads the file as a list of lines.",4,4
PythonQ042,"read() method is used to read entire data.
readlines () method is used to read to read one line",5,4
PythonQ056,Recursion helps in decreasing the length of code and make it better in its own way,4,4
PythonQ039,recursion is calling a function in the function itself for defining the function.,4,4
PythonQ056,"Recursion makes easier to code
Easier to generate a sequence",4,4
PythonQ039,Recursion means calling a function by itself,4,4
PythonQ039,recursion means calling the function itself.,5,4
PythonQ032,"remove( ) method is used to remove  a specified character from string.
del( ) method deletes the last character of a string.",4,4
PythonQ032,"remove() method removes the value or object , not a specific indexing value whereas del() method removes the item at a specific indexing position. 
",4,4
PythonQ026,represents an empty block of code in loop or function,4,4
PythonQ036,return followed by value or vairable,4,4
PythonQ036,return statement,4,4
PythonQ036,return statement or variable,5,4
PythonQ056,Reusability and less code and readability.,4,4
PythonQ056,"Reuse the data, reduce the length of code",4,4
PythonQ029,"s= input()
print(len(s))",4,4
PythonQ009,"s=input ()
a=s.lower()",4,4
PythonQ034,"Seaborn
Numpy
Pandas
Matplotlib
Scikitlearn
",4,4
PythonQ002,Set of instructions defined that can be used when ever they are needed in a program which means code reusability,3,4
PythonQ002,Set of instructions or statements which can reusable.,5,4
PythonQ043,Set(list[]),4,4
PythonQ001,"Set, dictionary, list",4,4
PythonQ014,"split() method is used to divide a string into a list. String is divided at a character which is mentioned in the method as argument, by default it is whitespace ",5,4
PythonQ014,"Split() method is used to split a string into list .each word is splitted into list .
float='python is easy'
p=float.split()
print(p)
Output:['python', 'is', 'easy']

",5,4
PythonQ014,"split() method splits a string into a list.string is divided at a particular character which you mentioned it as a argument in the method,by default it is a white space",5,4
PythonQ028,"str=input()
count=0
for i in str:
	if i.isdigit():
		count+=1
if count==len(str):
	print(""All characters are digits"")
else:
	print(""Not All characters are digits"")",4,4
PythonQ061,"String , numericals, Boolean , collection,specialsymblos ",4,4
PythonQ009,String copy as list and list change using lower() method in python. After list change in to string.,4,4
PythonQ009,String name.lower() use for convertion,4,4
PythonQ061,"String, boolean, collection, numerical, special",5,4
PythonQ061,"String,numeric,boolen, collection and special",4,4
PythonQ009,string.lower(),4,4
PythonQ009,string.lower() ,4,4
PythonQ009,string_name.lower(),4,4
PythonQ009,String_name.lower()   method is used,4,4
PythonQ029,"string_name=input()
x=len(string_name) 
print(x) ",4,4
PythonQ009,Stringname.lower(),4,4
PythonQ061,"Strings
Boolean
Numerical
Special characters
",4,4
PythonQ061,"Strings, numerical, special,bullean, collection are different types of literals in python",4,4
PythonQ005,sum(listname),3,4
PythonQ004,"The  difference between Global and local variables is that global variables can be accessed globally in the entire program, whereas local variables can be accessed only within the function or block in which they are defined.",5,4
PythonQ048,The amount of time a variable is attached to a memory location.,4,4
PythonQ037,The arguments are assigned by position by default until and unless they are keyword arguments,4,4
PythonQ037,"The arguments are assigned by position by default until and unless they are keyword arguments. If the argument is not explicitly specified as a keyword argument, then by default position is given importance.",4,4
PythonQ035,"The arguments that are passed in a function call are called actual arguments,which you specify when you call the Functions or Procedures.",4,4
PythonQ006,The compiler is a software for program which execute code by converting high level language to machine level language.,5,4
PythonQ063,The conversion of data feom one type to another type. There are two types implicit and explicit,4,4
PythonQ063,The conversion of given data from one data type to another data type  is called Type Conversion in Python.,4,4
PythonQ064,"The conversion users convert the data type object to required data type and the various functions int(),float(),bin(),oct(),hex(),str()",5,4
PythonQ024,"The division in python is denoted by /
It gives decimal points also
Florth devision is denoted by //
It give only integers",4,4
PythonQ048,The duration for computer allocates memory for it,4,4
PythonQ037,"The first positional argument always needs to be listed first when the function is called. The second positional argument needs to be listed second and the third positional argument listed third, etc.",4,4
PythonQ049,"The formal parameter is the name you use to refer to the actual parameter to the function. EXAMPLE-In definition of factorial , n is the formal parameter.",4,4
PythonQ064,"The given data is converted to required data.the various functions are float, str,int,oct,hex",4,4
PythonQ049,The identifier used in a method to stand for the value i.e passed into the method by a caller,4,4
PythonQ049,The identifier used in method to stand for the value that is passed into the method by a calling function.,4,4
PythonQ048,The lifetime of a variable defines the duration for which the computer allocates memory for it (the duration between allocation and deallocation of memory). ... Static − A variable is created when the declaration is executed for the first time. ,4,4
PythonQ037,The mistake means says that by default the augment the positional means the first or comment refers to the first variable and the second argument refused to second variable this can be seen in complex functions like x + it means experience to the rational value where y is an imaginary,4,4
PythonQ029,The number of characters presents in the string.For example len(“educative”) will return 9 because there are 9 characters in “educative”.,4,4
PythonQ035,the parameters present in the function call.,4,4
PythonQ026,The pass statement is generally used as a placeholder when the user does not know what code to write.so user simply places pass at that line.,4,4
PythonQ063,The process of converting the given data from one type to another,4,4
PythonQ030,The Python max () function is used to find the largest value in a list of values. The Python min () function is used to find the lowest value in a list.,4,4
PythonQ030,The Python max() function is used to find the largest value in a list of values. The Python min() function is used to find the lowest value in a list. ,4,4
PythonQ030,"The python max() function is used to find the largest value in a set,and the min() function is used to find the smallest value in a set.",4,4
PythonQ030,the python max() function is used to find the largest value in list of values the python min() function is used to find lowest value in a list,4,4
PythonQ042,"The readline method reads one line from the file and returns it as a string.The readlines method returns the contents of the entire file as a list of strings, where each item in the list represents one line of the file. ",4,4
PythonQ036,The return keyword in python exists a function and tells python to run the rest of the main program,4,4
PythonQ057,"The special syntax *args in function definitions in python is used to pass a variable number of arguments to a function. It is used to pass a non-key worded, variable-length argument list. ",4,4
PythonQ002,The use of function is it executes a set of statements. It has the advantage of Reusability of code. ,3,4
PythonQ030,"The use of min(list) function is it return minimum element of the list. 
The use of max(list) function is it return maximun element of the list. ",4,4
PythonQ050,The use of the keyword arguments is to make the function call clearer to new readers of the code.,4,4
PythonQ035,The values that are passed when function is invoked,5,4
PythonQ024,"There are 2 division operators.
1)floor division (//)-it returns the quotient of the division leaving the remainder behind.
2) normal division (/)- it returns the quotient of the division when the remainder becomes 0.",5,4
PythonQ024,"There are 3 types of division operators in python.
1)Division(/) : This operator is used for division of two inputs either the inputs can be floats or integers it will return output as float.
2)Modular division(%):This operator returns reminder.
3)Floor division(//): This operator returns coefficient as integer.",4,4
PythonQ024,There are of three types. / is used to give the division value as float number. // is used to give the division value as rounded whole number. % gives the remainder of division.,4,4
PythonQ024,"There are three .. % gives the remainder, // gives the integer quotient value, / gives the float quotient value ",4,4
PythonQ054,There are two benefits one is we use function easier and the another is we can give values to only those parameters to which we want ,4,4
PythonQ024,there are two types of division operators in python . they are /: and //:,4,4
PythonQ024,"There are two types of division operators in python.They are,
1.division(/): Used to divide a number and return actual number, this may include decimal points.
2.Floor division(//):Used to divide a number and returns number which is floor to the actual division value.
",4,4
PythonQ024,"there are two types of division operators:

/: Divides the number on its left by the number on its right and returns a floating point value.

//: Divides the number on its left by the number on its right, rounds down the answer, and returns a whole number.",5,4
PythonQ024,"There are two types of division operators:
1./:it gives the floating point value
2.//:it gives the whole number",4,4
PythonQ035,"There are two types of function calls:
1) Calling function
2) Called function
The arguments/parameters passed inside calling function are called actual arguments/parameters and arguments/parameters passed inside called function are called formal arguments/parameters.",4,4
PythonQ012,These are generally files that contain some python code.They have extension .py,5,4
PythonQ017,"They are used to control the flow of a loop
Break would break the loop
Continue would iterate the loop from the starting",4,4
PythonQ012,They contain python code which is stored with the extension. Py,4,4
PythonQ018,"They take less space ,they are faster than list.",4,4
PythonQ045,This method is used the find the no of occurrences of the element that is given in the paranthases,4,4
PythonQ050,Those are values passed into a function and identified and identified by specific parameter names. ,4,4
PythonQ050,Those are values passed into a function and identified by specific parameter names. ,4,4
PythonQ024,"Three division operators in python.
1) / - returns a float number
2) // - returns a integer value 
3) % - gives the remainder",4,4
PythonQ010,"To check that whether that specificed element is present in that sequence (list , tuple ,range)",4,4
PythonQ028,"To check this , there is  an inbuit function in python
def check(string):
       N = [str(x) for x in range(0,10)]
       for i in string:
             if i not in N:
                  print(""no"")
                  break
       else:
               Print(""no"")
",5,4
PythonQ030,TO FIND MAX.NUMBER AND MIN.NUMBER IN THE GIVE DATA,4,4
PythonQ030,to find maximum and minimum in a list,4,4
PythonQ030,To find minimum and maximum values in a given list .,4,4
PythonQ030,To find the minimum and maximum value of numerical data type,4,4
PythonQ030,To find the minimum and maximum values in a list,4,4
PythonQ030,To find the minimum and maximum values in a list,4,4
PythonQ030,To find the minimum and maximum values in a list,4,4
PythonQ030,To find the minimum and maximum values in the list ,4,4
PythonQ029,to get length of string in python .we have to use the built-in len() method .it will takes a string as a paramater and returns an integer as the length of the string,4,4
PythonQ029,"To get length of string we use built-in-len
() Method",4,4
PythonQ030,To get minimum and maximum values,4,4
PythonQ019,"To import modules in python using 
Import module",4,4
PythonQ030,To know the minimum and maximum value in a list ,4,4
PythonQ068,"True,False,None,if,while,for,int,float,elif, else,not,or,and, return,in",4,4
PythonQ052,"try,except,else,finally",4,4
PythonQ066,Two way decision statement means if - else statement. We write true body in if condition and false body in else condition in Python.,4,4
PythonQ015,Type conversion means converting one data type to another data type. They are implicit and explicit,4,4
PythonQ009,Use .islower(),4,4
PythonQ030,Used to find minimum and maximum numbers in a list,4,4
PythonQ030,USED TO FIND THE MAX.NUMBER AND MIN.NUMBER OF THE GIVEN DATA,4,4
PythonQ009,Using  .lower(),4,4
PythonQ054,using function is easier and we can give values to only those parameters to which we want to ,4,4
PythonQ033,"Using Indentation,a new block begins in python",4,4
PythonQ011,Using lambda functions,4,4
PythonQ011,Using lambda functions,4,4
PythonQ011,Using lambda keyword.,4,4
PythonQ029,Using len function,4,4
PythonQ029,Using len function.,4,4
PythonQ029,Using len(),4,4
PythonQ029,Using len() method,4,4
PythonQ029,Using len() method,5,4
PythonQ029,"using method len() method.
",5,4
PythonQ036,using return,4,4
PythonQ043,using set() funtion,5,4
PythonQ054,Using the function becomes easier as we do not need to worry about the order and we can give values only to those we need to as some of them has default values already.,5,4
PythonQ068,"Value Keywords: True, False, None.
Operator Keywords: and, or, not, in, is.
Control Flow Keywords: if, elif, else.
Iteration Keywords: for, while, break, continue, else.
Structure Keywords: def, class, with, as, pass, lambda.
Returning Keywords: return, yield.
Import Keywords: import, from, as.",4,4
PythonQ037,values and arguments will be assigned in order,4,4
PythonQ035,values passed to the method in the method call,4,4
PythonQ050,Values that when passed in to a function are identifiable by specific parameter names,4,4
PythonQ038,var = true_val if condition else false_val.,5,4
PythonQ057,Variable length argument is a feature that allows a function to receive any number of arguments.,4,4
PythonQ057,Variable length argument is a feature through which a function can receive any number of arguments,4,4
PythonQ004,Variable which performs or works in certain function (or) method those variable is called local variables. Variable which acess in entire code or program those variables know as global variables.,3,4
PythonQ004,Variables defined within a function are local whereas Variables defined outside all the function are global,4,4
PythonQ054,We can only pass the values to the function which we'ld like to and the parameters will have the default values assigned to them.,4,4
PythonQ036,we can return a velue by using returnstatement. if return statement is not used then it is considered as unpridectatable,4,4
PythonQ029,"We can use built in method len()it returns the length of the string like:len(""python"") it returns 6because there are 6 characters.",4,4
PythonQ009,We can use python built-in function called lower() ,4,4
PythonQ043,We can use set() method to convert list into set,4,4
PythonQ036,We should include a return statement.,4,4
PythonQ036,We should include return statement before end statement,4,4
PythonQ029,"We use ""len()"" method ",4,4
PythonQ029,"we use len() function and it will return the length of the given string,...etc.",5,4
PythonQ035,When ever we pass parameters to the functions at the function calling in python is known as actual parameters,4,4
PythonQ035,"When we call the function,we should pass values to the function.These values are called actual parameters.",4,4
PythonQ026,"When we dont know to write the code we use pass statement for the completion of the program at the end of the line after some keywords, functions or loops etc .",4,4
PythonQ033,When we maintain indentation,4,4
PythonQ050,where you provide a name to the variable as you pass it into the function,4,4
PythonQ006,Which is used to convert code written in high level language to machine language,5,4
PythonQ035,"While calling the function, we pass some values. they are actual parameters",4,4
PythonQ038,"x if x>y else y gives maximum of x, y",4,4
PythonQ007,Yes indentation is required for python. For understanding purpose which block this code belongs to we specify we use indenation.,5,4
PythonQ007,Yes indentation is required. It specefies that the lines wrote in the function should belongs to that function. ,5,4
PythonQ007,"Yes it is required for python. If we miss indentation in python ,it gives syntax errors",5,4
PythonQ007,"Yes it is required,it gives neat and clear understanding of code and it specifies it belongs to some block of code",5,4
PythonQ007,"Yes,  it is used to highlight the block of code.",5,4
PythonQ007,"Yes, Indentation is required in python.
It makes code efficient and understable by interpreter.",4,4
PythonQ040,"yes, It is possible to assign default values to formal parameters in the function definition. ",4,4
PythonQ007,"Yes, it specify the meaningfull order and increases understanding of program",4,4
PythonQ007,"Yes,to indicate a block of code in python",4,4
PythonQ007,yes. It specify for which block that piece of code belongs.,5,4
PythonQ007,Yes..it specify block codes.,4,4
PythonQ007,Yes.indentation specifies a new block in python.,4,4
PythonQ057,"You may need to process a function for more arguments than you specified while defining the function. These arguments are called variable-length arguments and are not named in the function definition, unlike required and default arguments.",4,4
PythonQ057,"You may need to process a function for more arguments than you specified while defining the function. These arguments are called variable-length arguments and are not named in the function definition, unlike required and default arguments.",4,4
PythonQ010," ‘in’ operator is used to check if a value exists in a sequence or not. Gives  true if it finds a variable in the specified sequence and  otherwise it gives false.
list1=[1,2,3,4,5]
list2=[6,7,8,9]
for item in list1:
     if item in list2:
          print(""overlapping"")      
    else:
          print(""not overlapping"")
",5,5
PythonQ039," If a program allows you to call a function inside the same function, then it is called a recursive call of the function.This is called recursion",5,5
PythonQ053, list comprehensions used for creating new list and iterables are used to create that list. ,5,5
PythonQ009," lower() method is used to convert a string to lower case. lower() is added to the end of a Python string value.
Ex: a=""PYTHON IS VERY EASY"" 
       print(a.lower())",5,5
PythonQ021," recursion is  efficient approach to solving a problem, and iteration is almost always more efficient. This is because there is usually more overhead associated with making recursive calls due to the fact that the call stack is so heavily used during recursion.",5,5
PythonQ058,"
def  factorial (n):
    if n==0 or n==1:
        return 1
    else 
         return (n*factorial (n-1))
n = int(input(""Enter number:""))
print(""Factorial:"")
print(factorial(n))",5,5
PythonQ012,"
We import modules to break down large programs into small manageable programs. 
Modules itself has a python code. ",5,5
PythonQ010,"""in"" is a membership operator in python,it is used to check the existence of element.",5,5
PythonQ010,"""in"" is membership operator it specifies whether the particular element is present in or not. ",5,5
PythonQ023,** is used to find the specific power of a given number. Ex:- 5**3 gives the 3rd power of 5 i.e 5*5*5=125,5,5
PythonQ023,"** operator is used for exponentiation.
Ex: x=2,y=4
print(x**y)
Output: 16",5,5
PythonQ024,"// does integer division.
3//2 = 1
/ gives the floating point value
% gives the remainder",5,5
PythonQ038,"[on_true] if [expression] 
 else [on_false] ",5,5
PythonQ038,[on_true] if [expression] else [on_false],5,5
PythonQ038,[on_true] if [expression] else [on_false],5,5
PythonQ020,"1) It is written in simple English
2)It is a paradigm i.e it supports different programming structures e.g; Object oriented programming
3)It has many libraries
4)It is easy to learn
5)It is used in advanced learning like artificial intelligence, machine learning,datascience, and also used in back-end web development",5,5
PythonQ027,"1)Interpreter check the program line by line where as compiler check the whole program 
2)error detection in interpreter is very easy where as error detection in compiler is very difficult
3)compiler is comparatively faster than interpreter.",5,5
PythonQ025,"1.CSV module
2.OS module
3.math module
4.random module
5.copy module",5,5
PythonQ003,"1.List are mutable where as tuples are imutable
2.Tuple consume less memory where as list consume more memory
3.list are represented by [] where as tuples are represented by ()",5,5
PythonQ030,"1.The max() function is used to returns the item with the highest value, or the item with the highest value in an iterable.
2.If the values are strings then an alphabetically comparison is done.
Ex:
X=max(""vamsi"",""ravi"",""harsha"")
print(X)
Output:harsha
3.The min() function is used to returns the item with the lowest value, or the item with the lowest value in an iterable.
4.If the values are strings then an alphabetically comparison is done.
EX:
X=min(""vamsi"",""ravi"",""harsha"")
print(X)
Output:ravi",5,5
